"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","Balikin pajak ku cok https://t.co/twL0Ex3eKZ",FALSE,0,NA,2022-12-08 13:39:41,FALSE,NA,"1600847587980242944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","agnotoisme",0,FALSE,FALSE,NA,NA
"78","@mase_aga @RusaLiarT @VeroSia2234 iya makanya perlu integrasi transportasi umum, KRL (atau semacamnya) dan biskota.… https://t.co/Jl2XeqYA8n",FALSE,2,"mase_aga",2022-12-08 13:39:11,TRUE,"1600805094894997504","1600847460598829056","714655713599954947","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fikrhmn",0,FALSE,FALSE,NA,NA
"79","@LelaMelani10 @detikfinance @KemenkeuRI Kemenkeu : ""terimakasih atas perhatiannya, setelah kami lakukan pengkajian… https://t.co/sU7QdfRUw8",FALSE,0,"LelaMelani10",2022-12-08 13:39:01,TRUE,"1600730337663143936","1600847420312592384","1520174465673736193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BornToHODL",0,FALSE,FALSE,NA,NA
"80","@SamsatJakbar jika saya ingin membayar pajak tahunan kendaraan atas nama istri, apakah perlu surat kuasa?",FALSE,0,"SamsatJakbar",2022-12-08 13:38:36,FALSE,NA,"1600847312091508736","988583107048554496","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","singo_harjo",0,FALSE,FALSE,NA,NA
"81","RT @KtaBpkb: Khusus Jabodetabek area
Pinjaman KTA dari BANK Asing maksimal 300 juta
    .Syarat KTP CC NPWP
    /pakai bukti potong pajak 1…",FALSE,0,NA,2022-12-08 13:37:44,FALSE,NA,"1600847094914637826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KtaBpkb",7,TRUE,FALSE,NA,NA
"82","@gibran_tweet Memangg tidakk pantas mas, tolong bilangin pak @jokowi juga mas, tegur menteri2 yang cawe2 ngurus per… https://t.co/ZyzJ5ertBw",FALSE,0,"gibran_tweet",2022-12-08 13:37:25,TRUE,"1600749656879017984","1600847015759720449","1356478042797797377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ryan_negros07",0,FALSE,FALSE,NA,NA
"83","RT @KemenkeuRI: Butuh layanan edukasi perpajakan?

Temankeu bisa mengundang penyuluh pajak melalui kantor pajak, lho!

Cek di sini ya!⏬",FALSE,0,NA,2022-12-08 13:36:03,FALSE,NA,"1600846672850227200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuthfiD_Dragon",15,TRUE,FALSE,NA,NA
"84","@Andrysimp @Atjeh1496 Saat spanyol ditaklukan muslim tidak ada pemaksaan pindah agama aplgi penyiksaan, paling2 ken… https://t.co/vGwXllxT34",FALSE,0,"Andrysimp",2022-12-08 13:36:02,TRUE,"1600811054258618369","1600846666063835136","1501113710643138560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zarzulzar",0,FALSE,FALSE,NA,NA
"85","@jawafess Positif thinking aja, mungkin transaksi gede menghindari pajak",FALSE,0,"jawafess",2022-12-08 13:34:34,FALSE,"1600087674379198464","1600846299909062658","1163303067879477248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achid_bcd",0,FALSE,FALSE,NA,NA
"86","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:34:31,FALSE,NA,"1600846284231159810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkuryseul",2904,TRUE,FALSE,NA,NA
"87","@BoyRembaya Katanya wajib pajak",FALSE,0,"BoyRembaya",2022-12-08 13:34:24,FALSE,"1600811480861282304","1600846255651180545","1517330650931826688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Budi_Mantul",0,FALSE,FALSE,NA,NA
"88","@adriansyahyasin kita semua meraung-raung minta public space yang layak, begitu dikasih malah nggak dijaga dengan b… https://t.co/HpIBJ0SSAh",FALSE,0,"adriansyahyasin",2022-12-08 13:34:07,TRUE,"1600676514152198144","1600846184037249025","169445636","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamasfathani_",0,FALSE,FALSE,NA,NA
"89","RT @FalsSuara: @tempodotco kayak pernikahan keluarga kerajaan Inggris ya.. 
dimarih emang praktek kerajaan koq,. penguasa layak nya raja..…",FALSE,0,NA,2022-12-08 13:32:44,FALSE,NA,"1600845835188994049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fariz_Davin",6,TRUE,FALSE,NA,NA
"90","RT @Kimi58486332: Nikahan sang pisang kaesang sudah rasa penjagaan KTT , urgensinya apa ? Berapa biaya operasional ? Bayangkan JIKA biaya p…",FALSE,0,NA,2022-12-08 13:32:05,FALSE,NA,"1600845672986443778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Almukaram123",12,TRUE,FALSE,NA,NA
"91","PP (Pajak PDKT) bukan pen*s. https://t.co/t4VBLjy153",FALSE,0,"aleanlealea",2022-12-08 13:32:01,FALSE,"1600845634948411392","1600845658159579136","1545365464829767680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aleanlealea",0,FALSE,FALSE,NA,NA
"92","Selain itu, mengingat lalu lintas sarang burung walet (SBW) yang cukup tinggi di Kab Bengkalis, Farida juga menjela… https://t.co/9W55htnVLl",FALSE,0,"Barantan_RI",2022-12-08 13:31:10,TRUE,"1600845432779071489","1600845441855524864","1247843492","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Barantan_RI",0,FALSE,FALSE,NA,NA
"93","Bengkalis (06/12) - Bertempat di Hotel Surya, Pemerintah daerah Bengkalis mengadakan sosialisasi dan edukasi pengel… https://t.co/qqLqafqZe5",FALSE,0,NA,2022-12-08 13:31:05,TRUE,NA,"1600845421982941186",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Barantan_RI",0,FALSE,FALSE,NA,NA
"94","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:30:41,FALSE,NA,"1600845321495453697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orrangsukses",2904,TRUE,FALSE,NA,NA
"95","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:30:35,FALSE,NA,"1600845297164648450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftmrkjm",2904,TRUE,FALSE,NA,NA
"96","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:29:59,FALSE,NA,"1600845146832375808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaydxze",2904,TRUE,FALSE,NA,NA
"97","RT @seanC37866888: De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasilitas…",FALSE,0,NA,2022-12-08 13:29:48,FALSE,NA,"1600845099482480641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umam_chaerul",6,TRUE,FALSE,NA,NA
"98","Sejak jadi TKI ga pernah ngisi SPT
Ga ngisi SPT tapi menangis saat liat pajak penghasilan di sini 😭 https://t.co/dZ1a5X6x0i",FALSE,0,NA,2022-12-08 13:29:19,FALSE,NA,"1600844976946036739",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silvesteReno",0,FALSE,FALSE,NA,NA
"99","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:28:51,FALSE,NA,"1600844861581955072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hijklmno_roll",2904,TRUE,FALSE,NA,NA
"100","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:28:41,FALSE,NA,"1600844817667588096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nathaniamartha7",2904,TRUE,FALSE,NA,NA
"101","@Jokitugsfess 60k/jam, boleh hubungi wa di profilku dulu kak, kebetulan saya lulusan akuntansi spess pajak^^",FALSE,0,"Jokitugsfess",2022-12-08 13:28:36,FALSE,"1600842676932603905","1600844798759702528","1366638872302526466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ketiktulis_mine",0,FALSE,FALSE,NA,NA
"102","RT @Kimi58486332: Nikahan sang pisang kaesang sudah rasa penjagaan KTT , urgensinya apa ? Berapa biaya operasional ? Bayangkan JIKA biaya p…",FALSE,0,NA,2022-12-08 13:28:26,FALSE,NA,"1600844754366869505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umam_chaerul",12,TRUE,FALSE,NA,NA
"103","RT @axcellianto_29: Wamenkeu Suahasil Nazara mengungkapkan, pemerintah menyediakan berbagai macam insentif perpajakan untuk mendukung pemul…",FALSE,0,NA,2022-12-08 13:28:26,FALSE,NA,"1600844753738043392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiniHdianti",4,TRUE,FALSE,NA,NA
"104","@pic_sakpole min mau nanya Sakpole apa bisa pajak 5th nan",FALSE,0,"pic_sakpole",2022-12-08 13:28:13,FALSE,NA,"1600844700239683584","887466367561023488","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prasetyo_1963",0,FALSE,FALSE,NA,NA
"105","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:26:00,FALSE,NA,"1600844140572381184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","warmthitaa",2904,TRUE,FALSE,NA,NA
"106","Hallo Pioneer Pajak!👋🏻

Mistar hari ini kembali dengan pembahasan mengenai Apa Itu PPh Final. Yuk simak selengkapny… https://t.co/chKn7p7GdS",FALSE,0,NA,2022-12-08 13:25:44,TRUE,NA,"1600844075468365825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaxCenterUnsika",0,FALSE,FALSE,NA,NA
"107","@KartikoJumaidi @detikcom Bbm naik harga2 ikut naik. Pajak, listrik naik pula. Gt mikirnya.",FALSE,0,"KartikoJumaidi",2022-12-08 13:25:12,FALSE,"1600827925615427584","1600843942320218112","1598683925466869762","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loksado_river",0,FALSE,FALSE,NA,NA
"108","OPEEN JASTIP BARANG-BARANG KWANGYA SUDAH TERMASUK PAJAK DAN BELUM TERMASUK FEE https://t.co/BbkaEjHGVb",FALSE,0,NA,2022-12-08 13:24:25,FALSE,NA,"1600843743502159873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nday1709",0,FALSE,FALSE,NA,NA
"109","@y00urrnaa ""Selamat malam,
Selamat anda mendapat uang 2jt rupiah,jangan lupa di potong pajak. Terimakasih.""",FALSE,0,"y00urrnaa",2022-12-08 13:22:38,FALSE,"1600840546427490306","1600843295185285120","1599958719349297152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wh000psies",0,FALSE,FALSE,NA,NA
"110","RT @Kimi58486332: Nikahan sang pisang kaesang sudah rasa penjagaan KTT , urgensinya apa ? Berapa biaya operasional ? Bayangkan JIKA biaya p…",FALSE,0,NA,2022-12-08 13:21:23,FALSE,NA,"1600842980382117888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suka_tx",12,TRUE,FALSE,NA,NA
"111","RT @_Banyoe: Selama ini populasi dilatih ke pola pikir kelas budak, rutin disuntikan toxic, ruang dibatasi, dibebani aturan dan pajak tingg…",FALSE,0,NA,2022-12-08 13:21:14,FALSE,NA,"1600842942259732481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtaufikmirzan",32,TRUE,FALSE,NA,NA
"112","@Jokitugsfess 60k/60 menit, 75k/90 menit. Kalau butuh tutor pajak bisa cek bioku ya. Makasih",FALSE,0,"Jokitugsfess",2022-12-08 13:21:10,FALSE,"1600842676932603905","1600842925902278657","1366638872302526466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zen_shally",0,FALSE,FALSE,NA,NA
"113","RT @seanC37866888: De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasilitas…",FALSE,0,NA,2022-12-08 13:21:08,FALSE,NA,"1600842915953397760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suka_tx",6,TRUE,FALSE,NA,NA
"114","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:19:49,FALSE,NA,"1600842586977341442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HungryHyun",2904,TRUE,FALSE,NA,NA
"115","RT @_Banyoe: Sementara populasinya terus dilatih ke pola pikir kelas budak dan harus patuh, aktivitas tempat dan naik transportasi terus di…",FALSE,0,NA,2022-12-08 13:19:40,FALSE,NA,"1600842547064033280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtaufikmirzan",13,TRUE,FALSE,NA,NA
"116","RT @VIVAcoid: Tak Bayar Pajak Rp2.5 M, Direktur Perusahaan di Mojokerto Ditahan https://t.co/RreBqrhLfJ https://t.co/TT52uXLucM",FALSE,0,NA,2022-12-08 13:18:51,FALSE,NA,"1600842341157605377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adc14089",2,TRUE,FALSE,NA,NA
"117","@intezt Diskon christmas 50%+20% pajak ditanggung pemenang yh a",FALSE,0,"intezt",2022-12-08 13:18:14,FALSE,"1600810106303971334","1600842188853694466","873554848423100417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","levioshta",0,FALSE,FALSE,NA,NA
"118","RT @FalsSuara: @tempodotco kayak pernikahan keluarga kerajaan Inggris ya.. 
dimarih emang praktek kerajaan koq,. penguasa layak nya raja..…",FALSE,0,NA,2022-12-08 13:17:43,FALSE,NA,"1600842059048329221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radit_05",6,TRUE,FALSE,NA,NA
"119","ijin jualan guys, 
Vespa Excel Tahun 2000
pajak on
full paper
keliatrikan aman banget
mulus tinggal gass aja jon
dm… https://t.co/AEEyXsc3xc",FALSE,1,NA,2022-12-08 13:17:20,TRUE,NA,"1600841961539219456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muhamadainulfth",3,FALSE,FALSE,NA,NA
"120","@kring_pajak Kak untuk kartu fisiknya bisa diambil di kantor pajak / dikirim?",FALSE,0,"kring_pajak",2022-12-08 13:15:22,FALSE,"1600684461623889921","1600841464707108866","4564565058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayoumamboo",0,FALSE,FALSE,NA,NA
"121","Belanja Jasa Penyelenggaraan Acara (Jasa Pertunjukan Kesenian/Festival - Acara Undian Pajak Daerah)... (06/Dec) , t… https://t.co/GNYtChsxNv",FALSE,0,NA,2022-12-08 13:15:17,TRUE,NA,"1600841445958877185",NA,"<a href=""https://www.datalelang.id"" rel=""nofollow"">Datalelang.id</a>","lutfimove",0,FALSE,FALSE,NA,NA
"122","RT @Kimi58486332: Nikahan sang pisang kaesang sudah rasa penjagaan KTT , urgensinya apa ? Berapa biaya operasional ? Bayangkan JIKA biaya p…",FALSE,0,NA,2022-12-08 13:14:44,FALSE,NA,"1600841309304291329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrakbar9611",12,TRUE,FALSE,NA,NA
"123","Paling males emang ngobrol2 ama orang di warkop yang punya backingan isilop. Suka tiba-tiba muncul isilopnya.. Akhi… https://t.co/6IK7B4d4K9",FALSE,0,NA,2022-12-08 13:14:41,TRUE,NA,"1600841296532320256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tuanjuan_",0,FALSE,FALSE,NA,NA
"124","@tinkekebell @namaqniswah bagi 10 persen, sbg pajak melewati timlineku",FALSE,0,"tinkekebell",2022-12-08 13:13:43,FALSE,"1600840489028440069","1600841053112000512","1438692804218159104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minthursday",0,FALSE,FALSE,NA,NA
"125","@WDengklok @drajat81 @Atjeh1496 Terus Khlifah berkuasa, memimpin semena-mena, orang-oeang kristen disksa, diperseku… https://t.co/LCE2tyhSQw",FALSE,0,"WDengklok",2022-12-08 13:13:22,TRUE,"1600839742878121985","1600840962301128706","1419458722674266114","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andrysimp",0,FALSE,FALSE,NA,NA
"126","Tak Bayar Pajak Rp2.5 M, Direktur Perusahaan di Mojokerto Ditahan https://t.co/RreBqrhLfJ https://t.co/TT52uXLucM",FALSE,3,NA,2022-12-08 13:13:04,FALSE,NA,"1600840888749813762",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","VIVAcoid",2,FALSE,FALSE,NA,NA
"127","Gubernur BI, Agus Martowardojo, berharap penarikan utang bisa dikurangi secara bertahap melalui peningkatan penerimaan pajak.",FALSE,0,NA,2022-12-08 13:12:34,FALSE,NA,"1600840763088130051",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Harimau08623804",0,FALSE,FALSE,NA,NA
"128","@kring_pajak *sdh pemeriksaan..apakah bisa dilakukan pengiputan retur jual jntuk unit terdahulu dan input penjualan… https://t.co/X6sKdMdRou",FALSE,0,"Jenni878787",2022-12-08 13:12:30,TRUE,"1600840400700289024","1600840746054975488","1505753998036402179","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jenni878787",0,FALSE,FALSE,NA,NA
"129","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:11:52,FALSE,NA,"1600840587615227904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayasuka_halu",2904,TRUE,FALSE,NA,NA
"130","@kring_pajak Min jika kami adalah developer yang customernya ingin upgrade dan dp sdh terbit sepanjang 2018 hingga… https://t.co/pEMVB6gtPm",FALSE,0,"kring_pajak",2022-12-08 13:11:08,TRUE,"1600413156068630530","1600840400700289024","4564565058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jenni878787",0,FALSE,FALSE,NA,NA
"131","@twitkuaing Baiknya gimana nih min? Disatu sisi konsumen wajib dilindungi oleh negara, tapi negara kan juga dapat d… https://t.co/SGOzngawVj",FALSE,0,"twitkuaing",2022-12-08 13:10:53,TRUE,"1600824591362183168","1600840338192535556","1169503755252797441","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","100akalsehat",0,FALSE,FALSE,NA,NA
"132","@Rhectza Terjemah, ga lengkap pula.   
Dari bhs Indonesia aja nih, 
Kau sekolah? dpt pelajaran bhs ga?Kata PERANGI… https://t.co/mQu42rgHJQ",FALSE,0,"Rhectza",2022-12-08 13:10:14,TRUE,"1600648613377740800","1600840176506327041","1464289238","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfiarnimakhtaf",0,FALSE,FALSE,NA,NA
"133","RT @DitjenPajakRI: Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat.",FALSE,0,NA,2022-12-08 13:09:34,FALSE,NA,"1600840005592576000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajak_maros",42,TRUE,FALSE,NA,NA
"134","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 13:09:29,FALSE,NA,"1600839987859116035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajak_maros",47,TRUE,FALSE,NA,NA
"135","RT @SKakilima: Dipilih...dipiliih...dipilih, yang jauh mari mendekat yg dekat mari merapat, selagimurah2×, diskon pajak 350% plus hak pakai…",FALSE,0,NA,2022-12-08 13:09:29,FALSE,NA,"1600839984625262593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","endijaya6",1,TRUE,FALSE,NA,NA
"136","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 13:09:27,FALSE,NA,"1600839978111496193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pajak_maros",58,TRUE,FALSE,NA,NA
"137","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 13:08:00,FALSE,NA,"1600839612342992900",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spilloutfitacc2",2904,TRUE,FALSE,NA,NA
